drone_id,timestamp,x,y,z,velocity,battery_level,signal_strength,collision_warning,formation_pattern,mission_status
0,11,-4.020934121646025,10.370462831670942,7.205168477626765,1.7750428638508098,97.40047555151857,91.99011428178086,0,line,surveillance
1,11,4.010488517343079,-5.16674096560943,2.843221721671103,5.433531624784326,97.77744355629034,51.30983542660324,0,circle,surveillance
2,11,1.8044312345560198,-7.742196827814258,2.7158385709239075,3.889451382986606,97.30171593630533,93.63651252423008,0,line,return
3,11,0.36198706850665663,0.13944473639279997,8.052498906203734,7.244533081280328,98.78260013792028,54.03007568785623,0,circle,delivery
4,11,9.40629607273935,-1.185481282931359,-1.9110603018089027,9.15337724216462,98.77322958861157,87.56875430145229,0,random,exploration
5,11,3.443871280375119,-3.781876356416858,-3.362279196784518,3.704681986079997,94.91872709739482,62.477309992475305,0,circle,delivery
6,11,8.563442844797608,-0.25561800521284384,0.9931635282578193,0.5042040027492395,99.13673398272323,95.32187266722055,0,random,surveillance
7,11,-2.636058395739117,-7.714162419213476,-4.0332036736786545,13.497500185309088,99.34088301612256,83.18948430877946,0,grid,return
8,11,-6.712729284432713,-1.5452633867314738,5.071323398109136,2.9714644913961017,96.62334872714196,73.19662433441681,0,random,return
9,11,-5.171447115846247,-2.9420991226169346,-0.4763242212077312,2.2687024310240185,98.32341535024383,62.5483330670149,0,grid,exploration
10,11,-3.9791090948919847,1.4083992492398583,3.2440825016528647,1.0150254285000238,95.91082451385115,77.1769108671323,0,circle,surveillance
11,11,4.565528036315721,-5.231702528128521,0.8100802628388293,14.185472205004235,95.2001231425967,83.45111686645541,0,random,delivery
12,11,4.195771305025989,11.387477348558493,1.2039685383770395,12.096054258492593,97.15380061201522,52.59782887771342,0,random,return
13,11,-2.5400147061456724,-2.4451685583235254,-1.452180262134835,4.953225973072463,95.66624247155683,75.96929297519686,0,line,delivery
14,11,-0.3590563445777204,-6.7159540434832845,5.515548885735795,8.080526969290712,96.96093745982856,55.27368499783153,0,line,delivery
15,11,0.71081401493599,7.647364481753565,-1.7407116491716725,14.467149808512174,98.43116770436156,76.16648155973706,0,random,exploration
16,11,10.466488881087727,6.500240328573243,-1.1366094782937557,13.726351026105649,96.7848556637693,57.8977411417674,0,random,surveillance
17,11,7.505081808675564,5.269036695796823,-1.03877843523376,13.592148821486497,98.06547756311096,99.1760736357611,0,line,delivery
18,11,-3.6756128967467645,3.2179953279673055,11.412624596215725,1.2519612748407494,95.0379181579633,90.18017677207675,0,random,exploration
19,11,-4.237664571271365,2.4252802242015594,0.8748658858556666,10.018799982054405,96.2766436337303,58.29774476478925,0,grid,delivery
0,12,7.136930257823756,14.14781821009307,4.098165866067879,1.1910987696454427,95.7425175482982,59.37059720487911,0,random,surveillance
1,12,2.8289815829108322,10.23938079399595,2.9539258787740463,4.7152516977562255,97.04416050533594,91.08184488552358,0,line,return
2,12,7.684972732805546,1.0856596885055894,-3.7965111614745535,10.680210304961712,95.2701089364596,55.031873926176665,0,random,surveillance
3,12,-1.3238746061410873,-2.1135688593146504,-8.948369338697912,11.232395054449597,96.14426207559164,81.04642837392156,0,line,return
4,12,3.2186504516830476,1.0790219680454192,-3.3185093036506403,10.14266343113151,97.77447992284151,84.31635983430488,0,grid,surveillance
5,12,2.821796408608015,-0.8103337225833533,3.821323388215844,12.5556168786441,98.00361955772796,82.14409550293539,0,line,delivery
6,12,-3.801656623027873,-2.188724852624257,3.769539248294575,13.068067233945781,95.5696761173235,89.42236716266493,0,circle,delivery
7,12,2.0979089096979897,2.5634889676496746,4.451908943606343,8.4066094647066,98.8450526539326,72.35277719032126,0,random,exploration
8,12,-9.663347730070182,5.437108385752108,-1.4766409297696137,11.098561811503956,94.80961723900425,64.00186647752447,0,grid,surveillance
9,12,0.7473335884791961,2.1798751693230134,2.784897088867033,12.07360165262158,99.30996722199774,98.1405178537013,0,grid,return
10,12,-1.4798172255702402,5.240288991405726,3.036436567006703,1.448017052931612,98.19053085870581,50.62020181386574,0,line,surveillance
11,12,10.390918383975611,-6.831885028045902,5.09617017156804,4.49878667260477,95.68403400634199,52.40714179891767,0,random,surveillance
12,12,5.951537959867879,9.753066862909625,0.6777539073126425,11.918674180502855,99.2266486663676,79.14034175417449,0,circle,exploration
13,12,0.3558913840499468,-2.468939868926819,1.380316957348137,12.470602715785647,96.40510745911395,55.746649852978344,0,line,exploration
14,12,6.075988148912149,3.7054708496992266,2.147908082993717,7.761695276325619,97.24786294839505,65.84732938955597,0,grid,delivery
15,12,6.205230462835706,5.629015688008597,2.3500476188141826,6.650700215687816,96.36455210640624,81.56537765459944,0,line,delivery
16,12,1.5771681945079639,-6.809829059485842,-0.030312440649743033,7.315006029318966,96.13887870227265,97.52655262931017,0,grid,exploration
17,12,-3.016232976580959,12.654419620393812,1.735211910393569,1.0639832420066013,98.12804209579078,68.09265466025693,0,circle,delivery
18,12,-0.9465111225862997,-2.2621048993692803,-5.831587318359169,9.161701066136525,97.99658392242013,60.34962892192134,0,circle,exploration
19,12,0.7844721368565262,6.622397915365354,-1.6876504675377693,8.580729650539512,96.83666137021793,64.67444116040608,0,line,return
0,13,2.3659831411884458,-2.4598466586940955,-0.2952696783330908,7.611179080767133,94.97888737657412,74.67732901700593,0,grid,delivery
1,13,-2.680129284017445,-0.6955592610137495,-1.9644838620578102,5.918641133964696,97.24085910730584,70.55105376327728,0,line,exploration
2,13,-6.605953510160667,5.775191570380577,-1.1153052584171974,3.8641083050058276,99.05237649826114,80.18977264746938,0,circle,return
3,13,2.033965059927747,-2.8614694155908627,-9.745758095443504,5.535795326413749,98.74487499757403,70.94738950937378,0,line,return
4,13,0.17572009095960728,-1.9500129041172987,2.143273359833638,10.180049350088472,97.54040004581067,79.68303956042692,0,circle,delivery
5,13,3.509703247847045,2.333620236224972,5.094693000609738,13.105478901995175,95.73013472266952,56.02792082018451,0,circle,delivery
6,13,-4.418631036603309,1.8427985288826156,1.133850046777696,4.425610614812344,96.91999753101197,78.85999433672754,0,line,surveillance
7,13,0.25941571363730165,-8.496951130453718,4.963246803645413,10.93760231324172,96.08854175704029,92.28021814949534,0,circle,return
8,13,-4.668184158782401,5.895770868050008,6.302911590214891,6.696292746023732,95.35809829740823,91.12111868341393,0,grid,exploration
9,13,-2.053101045383224,-7.7965396433236185,-2.165934136182096,8.732981198911707,97.49413788281186,80.05370834001165,0,line,return
10,13,-4.154832151075992,-0.7540714397729238,-4.228523342429679,13.351455527757125,97.6206126963107,57.72298736116619,0,random,surveillance
11,13,0.2253948485563233,-5.763342090855136,7.366582045928209,1.075678332714765,97.30185552552383,65.56087475316968,0,line,return
12,13,-4.87174435939961,-1.6623212957644713,1.167971215205365,10.324113536703555,98.64723516210819,74.27948498296989,0,grid,delivery
13,13,2.7008057940980343,0.7893577998250034,3.346291937986213,0.5849401886236738,99.19522104540327,69.39933799734348,0,circle,surveillance
14,13,0.006019686664488155,9.293235852523585,4.104597239706194,1.7420844030078841,94.5704058552234,65.69833586886764,0,random,surveillance
15,13,-0.1774015901458017,-6.3983325963666,-6.13138514975147,5.105806563817586,96.64296196326207,57.707252158924355,0,circle,exploration
16,13,4.490255507203786,3.8042223747222845,-7.705288670763696,3.890023459756417,98.37688081647563,52.882379109951245,0,random,exploration
17,13,-1.4133689986701088,1.6055780468369392,3.769759359968602,5.209155585457613,96.44766199503151,56.95983506728477,0,grid,surveillance
18,13,-11.351437613731648,-0.1300211094005541,6.804798174992855,9.30990719736876,98.34343946088782,69.75688716321594,0,line,exploration
19,13,11.09173727110297,-6.322606433095872,2.504624986447343,14.460432707482706,94.80272694531378,86.1071617727953,0,random,surveillance
0,14,2.9402526975205117,-0.5582428371089556,2.7456347062255366,4.136513523770354,94.91454709490905,97.2021046912699,0,grid,surveillance
1,14,-0.31596137748705244,1.33264089167421,3.3526144878250053,12.953212837718176,96.3563423893434,68.76649539598009,0,line,surveillance
2,14,-1.5783064702174605,8.272190465854086,-9.278371069893478,8.65918543849697,94.97211427187723,99.03696717917147,0,grid,delivery
3,14,17.088742668299968,3.473492643654434,8.859598231726363,14.340707154178997,98.29762742235798,55.46321051548107,0,line,exploration
4,14,4.36778361140431,-13.301943173321401,4.679503882648804,0.28674141644646045,96.9157826584109,84.38610212152804,0,circle,surveillance
5,14,2.373680973593874,-0.6498025192638672,-2.3353903965082083,5.380732881255202,95.27781396160248,63.93799362072765,0,line,surveillance
6,14,6.165625226880433,3.965427100486465,5.0254789342399855,11.107141979302787,98.5857485634958,87.67139611284846,0,random,exploration
7,14,3.980891435574792,4.322516080596545,3.648279533129252,9.204061713561876,98.8569764301516,74.38139048336055,0,random,return
8,14,-1.975891374871908,0.6774066464224108,-2.5620996049998066,12.123528150138332,94.56155987017765,53.61582376289693,0,grid,surveillance
9,14,-0.13980764819520153,-0.916344778304162,0.3027809417756848,7.5093640210562675,95.32742227754625,85.35432386333491,0,circle,surveillance
10,14,-6.63779932184487,-2.413623892831071,-2.4457117489364912,12.05224114945327,94.65385973184073,70.25513472637832,0,line,delivery
11,14,-3.2995155055443237,-6.303965212154335,0.7374166022905175,9.607140632637659,94.40509442412595,80.17465480216893,0,line,exploration
12,14,-13.697560779104126,2.3192477237684743,10.402555907554268,1.0766370933976954,95.88691389388299,62.09658401577648,0,random,exploration
13,14,7.594731764697187,2.5829087543809868,8.248543889848904,7.802548384661268,98.58562019330294,88.76730752015678,0,grid,delivery
14,14,-2.073565655445291,-0.64641219056552,-1.2204419896729628,11.229678511892999,97.71206602369442,50.00673465022427,0,circle,surveillance
15,14,2.16177436016861,6.175481897207382,-3.764346142935269,0.940344324327988,95.10330753821998,50.19099613292916,0,line,return
16,14,-1.8905824453762832,-0.11863014388332349,-5.329354617366075,12.640678532408323,97.73326041207429,89.44662358880036,0,line,delivery
17,14,-2.6962892986074887,0.26869564413124225,5.180266610393232,14.461176247351622,98.85355237737214,84.35096332516213,0,line,return
18,14,8.513740680499701,6.031077011207962,6.226987422955853,14.490712576930157,95.49481104874609,97.53863538656691,0,circle,exploration
19,14,7.5806536090310885,2.416514717845374,-0.023415178362917732,9.66223832213874,99.05906993803352,68.00252329504892,0,random,return
0,15,-5.719274080667709,-9.98090476568619,-1.2526842474579176,5.547198839807649,98.98822489906264,88.37838142589591,0,line,return
1,15,-4.603562129570793,-0.48331079910958863,3.9126202441429574,9.860302232551929,96.8885909791851,94.00783689607425,0,line,delivery
2,15,-6.268793830080321,5.589448290125143,3.382047630487583,11.07896187198496,97.67186328118325,82.2416302011157,0,random,surveillance
3,15,-3.0102577717875523,2.46146489070948,0.758885612041148,4.311143946983696,97.41107006121923,52.90459760401749,0,circle,exploration
4,15,5.204121727100629,-1.066067832357926,0.3570004232999071,7.392968766711699,97.22855126372565,76.5468839206047,0,random,exploration
5,15,-3.4717468730425614,4.190308600909045,1.2915959880505319,7.78548420194323,95.86228866270524,65.59319289584415,0,grid,exploration
6,15,3.6923786940486365,1.5980832884699496,4.8643061798341,1.8031084368086436,97.92208583520697,50.877618168331445,0,line,delivery
7,15,4.45907066870689,-9.307801666595967,2.7778682685618445,5.576089423594954,99.24323187142267,64.9900263782618,0,grid,return
8,15,2.366708321852041,2.719765989542501,0.3839887268259745,5.970079394317542,97.73542135583403,53.284742947718286,0,circle,surveillance
9,15,8.949317193010412,9.857414455910462,0.9622043407054579,7.107147425969199,98.9607777527642,97.8894900494102,0,line,return
10,15,1.604432441479809,2.6535045285934173,-4.800823825862901,2.9374962620140503,98.54598525553662,81.12068207829984,0,line,delivery
11,15,-1.5818070401973872,3.1285367890659987,-0.34792764458568515,9.539320607455927,97.30917146936503,83.70651477680315,0,line,delivery
12,15,0.32990070446509323,3.8317918722316726,6.436672582945509,10.615820254012911,98.93898386917648,57.36515221394852,1,random,exploration
13,15,1.1202448817873862,-3.9454005807390224,0.7208926283544859,14.369011815851557,96.6017013802719,62.09466470564446,0,line,surveillance
14,15,0.5498048249925277,-0.28722711405213586,0.5980415911879609,8.198657130484424,97.08591998895265,52.194997132150256,0,line,return
15,15,8.364242373382652,3.739308738758969,3.3554702565696104,3.6296569547556805,94.446865122434,59.84628522267142,0,random,return
16,15,-6.490621759418738,3.810863330409714,11.621548116434262,1.096223430405225,96.13828367691377,99.05889183811473,0,grid,exploration
17,15,-5.315870022964052,1.6334052855526797,4.360463892024606,14.659618619872555,95.46344896432781,58.083571811848095,0,random,return
18,15,5.09878971074091,-4.9663647893558185,-3.2821818840900434,8.476279686791344,95.39186544510696,74.9447832267971,0,circle,return
19,15,3.8620313894018867,4.592441902282378,0.4626123865806371,3.4301516940541315,96.07818155564156,61.103793534666025,0,circle,delivery
0,16,-0.7502107387975072,2.9293911482602426,-0.5835986802029773,7.213352199045135,95.88782994149466,55.92513117990758,0,random,delivery
1,16,1.2693369268708878,-5.120572351815934,-6.416302334079749,11.31397460020534,94.60786783927296,97.54642972512741,0,circle,exploration
2,16,-1.82314912880002,5.553127995813844,-8.250519088559178,9.849466105618141,97.99800543553246,59.57964728674129,0,random,delivery
3,16,6.062986691496546,-6.031354983611061,1.7628778870428092,0.5839494498850117,99.01990590854287,58.76108860529136,0,line,exploration
4,16,2.1294722655761715,4.5220649023624215,11.482202922577427,7.750475778394017,95.40611873121338,64.12480329864262,0,grid,delivery
5,16,-6.221208058555257,8.65525450529612,-0.4270500380688924,7.145035999516482,96.7123007392695,60.234005452864196,0,line,return
6,16,6.034436950486501,-0.503808968405266,-11.42106928313567,12.163178715118777,95.02087036044742,66.60955165578022,0,random,return
7,16,2.594740733982473,-3.160894033696747,3.713275327508019,13.138246252755856,96.50452723631996,64.12362131850018,0,line,delivery
8,16,3.338382417691682,-0.8361428205677615,-1.7785403958080588,14.596172444584992,98.06937334375165,65.20993598181404,0,grid,return
9,16,1.770762087440123,7.686867848758149,5.702777095031864,12.72638068635787,97.08685401493196,65.14654528202146,0,line,return
10,16,-0.7220213115469383,3.9103044662594826,5.516952546412977,12.100402795421088,94.27570798618763,87.71241298410403,0,line,return
11,16,0.3423055697775217,-1.392129676717802,2.742882637589487,8.167454386557976,95.65339585763695,58.366065200053015,0,line,exploration
12,16,4.852250462680695,-5.915401508799089,6.859738088614593,11.385079237828965,98.68742017966763,75.69272321033839,0,random,exploration
13,16,-3.3903031365720646,7.0097102987042454,6.577662345415405,6.925742157196787,94.59502739451712,84.72977136266427,0,circle,exploration
14,16,5.794702502348061,-1.4862659327346157,-1.1915087697301527,5.03415681404764,94.3073726580543,92.82686118739633,0,random,return
